tree_id,year,tree_dbh,health,spc_latin,spc_common,root_stone,root_grate,root_other,trunk_wire,address,zipcode,boro_name,longitude,latitude,block_code,sidewalk
165310,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1725 GROVE STREET, Ridgewood",11385,Queens,-73.91069547,40.70342702,TEST-11385,Unknown
165910,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"205 NORMAN AVENUE, Brooklyn",11222,Brooklyn,-73.946008,40.7274687,TEST-11222,Unknown
159508,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"72-022 ALMEDA AVENUE, Arverne",11692,Queens,-73.80193432,40.59671213,TEST-11692,Unknown
145472,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"171 EASTERN PARKWAY, Brooklyn",11238,Brooklyn,-73.96336434,40.67204129,TEST-11238,Unknown
146669,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"219-007 JAMAICA AVENUE, Queens Village",11428,Queens,-73.73592416,40.71835542,TEST-11428,
141789,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"208 NETHERLAND AVENUE, Staten Island",10303,Staten Island,-74.15558112,40.62845382,TEST-10303,
155061,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"114-004 BEACH CHANNEL DRIVE, Rockaway Park",11694,Queens,-73.83685867,40.58218291,TEST-11694,Unknown
159182,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"139-004 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85610095,40.57261806,TEST-11694,Unknown
154902,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"525 EAST HOUSTON STREET, New York",10002,Manhattan,-73.97580132,40.71837221,TEST-10002,
165911,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"15 MOULTRIE STREET, Brooklyn",11222,Brooklyn,-73.94603727,40.72752008,TEST-11222,Unknown
120687,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"351 LENOX AVENUE, New York",10027,Manhattan,-73.94427567,40.80943572,TEST-10027,
145155,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"2906 WEST 25 STREET, Brooklyn",11224,Brooklyn,-73.99258895,40.57566209,TEST-11224,
139972,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1723 SUYDAM STREET, Ridgewood",11385,Queens,-73.91800959,40.70790775,TEST-11385,Unknown
154480,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"8809 14 AVENUE, Brooklyn",11228,Brooklyn,-74.01613085,40.60858157,TEST-11228,Unknown
159177,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"139-007 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85626371,40.57255039,TEST-11694,Unknown
159124,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1872 BEDFORD AVENUE, Brooklyn",11225,Brooklyn,-73.95686679,40.65947922,TEST-11225,Unknown
141645,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"94 BANKER STREET, Brooklyn",11222,Brooklyn,-73.95403269,40.72260676,TEST-11222,
151323,2015,15.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"184-019 RADNOR ROAD, Jamaica",11432,Queens,-73.78195375,40.72266904,TEST-11432,
157304,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"526 CROSS BAY BOULEVARD, Far Rockaway",11693,Queens,-73.81857658,40.61070977,TEST-11693,Unknown
138905,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"190 NORTH 10 STREET, Brooklyn",11211,Brooklyn,-73.95498424,40.71882836,TEST-11211,Unknown
133539,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"5214 FOSTER AVENUE, Brooklyn",11203,Brooklyn,-73.92598916,40.63977942,TEST-11203,Unknown
147944,2015,5.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"501 10 AVENUE, New York",10018,Manhattan,-73.99711506,40.75694736,TEST-10018,
141797,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"444 DRIGGS AVENUE, Brooklyn",11211,Brooklyn,-73.953644,40.71970098,TEST-11211,
152394,2015,1.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"10 AMBER STREET, Staten Island",10306,Staten Island,-74.12779192,40.56760072,TEST-10306,
148745,2015,11.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"690 ONDERDONK AVENUE, Ridgewood",11385,Queens,-73.9069958,40.70377359,TEST-11385,
155025,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"179 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82923407,40.58087753,TEST-11694,
155027,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"175 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82918737,40.58079008,TEST-11694,
155029,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"173 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82915275,40.58072526,TEST-11694,
163360,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"32-040 76 STREET, East Elmhurst",11370,Queens,-73.89117594,40.75587876,TEST-11370,Unknown
131729,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"61-020 230 STREET, Oakland Gardens",11364,Queens,-73.74824596,40.75041503,TEST-11364,Unknown
145737,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"80-015 188 STREET, Hollis",11423,Queens,-73.78086184,40.72877755,TEST-11423,Unknown
140407,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"633 3 AVENUE, New York",10017,Manhattan,-73.97491965,40.74990374,TEST-10017,Unknown
165843,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"85-057 87 STREET, Woodhaven",11421,Queens,-73.85763985,40.69390346,TEST-11421,Unknown
135488,2015,1.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"530 WEST 122 STREET, New York",10027,Manhattan,-73.96029688,40.81140746,TEST-10027,
158763,2015,12.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"80-083 KENT STREET, Jamaica",11432,Queens,-73.78494677,40.72540873,TEST-11432,
138657,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"191 YORK STREET, Brooklyn",11201,Brooklyn,-73.98309147,40.70143074,TEST-11201,
155026,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"179 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82926575,40.5808677,TEST-11694,
149096,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"444 EAST 66 STREET, New York",10065,Manhattan,-73.95686345,40.7632396,TEST-10065,
160342,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"31 GEORGE STREET, Brooklyn",11206,Brooklyn,-73.93202365,40.70089768,TEST-11206,
131637,2015,17.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1114 PARK PLACE, Brooklyn",11213,Brooklyn,-73.94053835,40.67282267,TEST-11213,
168773,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"960 STERLING PLACE, Brooklyn",11213,Brooklyn,-73.94687072,40.67239368,TEST-11213,Unknown
147388,2015,22.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"89-015 FRANCIS LEWIS BOULEVARD, Queens Village",11427,Queens,-73.7578821,40.71917059,TEST-11427,
157023,2015,15.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"56-040 EAST HAMPTON BOULEVARD, Oakland Gardens",11364,Queens,-73.74880361,40.75573817,TEST-11364,
157466,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"80-046 KENT STREET, Jamaica",11432,Queens,-73.78555112,40.72631983,TEST-11432,Unknown
133527,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"4715 KINGS HIGHWAY, Brooklyn",11234,Brooklyn,-73.93064943,40.63203912,TEST-11234,
166542,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"65-016 ELLWELL CRESCENT, Rego Park",11374,Queens,-73.86169434,40.72020278,TEST-11374,Unknown
135483,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"520 WEST 122 STREET, New York",10027,Manhattan,-73.95963974,40.81113062,TEST-10027,
157307,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"504 CROSS BAY BOULEVARD, Far Rockaway",11693,Queens,-73.81875454,40.611281,TEST-11693,Unknown
151770,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"4 LOUISE STREET, Staten Island",10312,Staten Island,-74.18166103,40.52829524,TEST-10312,Unknown
158811,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"136-016 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85397339,40.57350523,TEST-11694,Unknown
163944,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"131 IRWIN STREET, Brooklyn",11235,Brooklyn,-73.94392494,40.58033169,TEST-11235,Unknown
170107,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1555 BEACH AVENUE, Bronx",10460,Bronx,-73.86744693,40.8395994,TEST-10460,
152827,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"213-032 38 AVENUE, Bayside",11361,Queens,-73.77224241,40.76653812,TEST-11361,
170021,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"114 LIBERTY STREET, New York",10048,Manhattan,-74.01209539,40.71000223,TEST-10048,
160665,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"222-019 145 ROAD, Springfield Gardens",11413,Queens,-73.7563786,40.66271971,TEST-11413,Unknown
158975,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"138-012 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85547757,40.57288943,TEST-11694,Unknown
111481,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"311 10 AVENUE, New York",10001,Manhattan,-74.00182006,40.75064103,TEST-10001,Unknown
74056,2015,37.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1250 OAK POINT AVENUE, Bronx",10474,Bronx,-73.88753438,40.80989295,TEST-10474,
141322,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"510 WEST 37 STREET, New York",10018,Manhattan,-73.99854255,40.75674296,TEST-10018,
122838,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"10-40 49 AVENUE, Long Island City",11101,Queens,-73.95228443,40.7430541,TEST-11101,Unknown
142226,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"34 PAERDEGAT 13 STREET, Brooklyn",11236,Brooklyn,-73.90263733,40.62813613,TEST-11236,
127673,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"730 GATES AVENUE, Brooklyn",11221,Brooklyn,-73.93506571,40.68793046,TEST-11221,
168776,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"976 STERLING PLACE, Brooklyn",11213,Brooklyn,-73.94626015,40.67236051,TEST-11213,Unknown
147585,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"119-025 177 PLACE, Jamaica",11434,Queens,-73.76740852,40.68616761,TEST-11434,Unknown
155077,2015,11.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1693 LINDEN STREET, Ridgewood",11385,Queens,-73.91066803,40.70268667,TEST-11385,
154903,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"525 EAST HOUSTON STREET, New York",10002,Manhattan,-73.97576837,40.71843609,TEST-10002,
152395,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"10 AMBER STREET, Staten Island",10306,Staten Island,-74.12770624,40.56758875,TEST-10306,
159222,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"170 BEACH 123 STREET, Rockaway Park",11694,Queens,-73.84245903,40.57694932,TEST-11694,Unknown
155028,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"175 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82921905,40.58078025,TEST-11694,
133468,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"5464 KINGS HIGHWAY, Brooklyn",11203,Brooklyn,-73.92561421,40.64144678,TEST-11203,Unknown
161505,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"74 EVANS STREET, Staten Island",10314,Staten Island,-74.15057927,40.58710691,TEST-10314,
147290,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"15 PARK STREET, Staten Island",10306,Staten Island,-74.12645749,40.5684141,TEST-10306,
147390,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"89-015 FRANCIS LEWIS BOULEVARD, Queens Village",11427,Queens,-73.75774016,40.71898003,TEST-11427,Unknown
169225,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"84-002 KEW GARDENS ROAD, Kew Gardens",11415,Queens,-73.82700336,40.70912673,TEST-11415,Unknown
158979,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"138-012 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85564339,40.57282088,TEST-11694,Unknown
159173,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"139-011 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85642615,40.57248286,TEST-11694,Unknown
145240,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"80-048 193 STREET, Hollis",11423,Queens,-73.77702676,40.72883754,TEST-11423,Unknown
141485,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"130-057 FRANCIS LEWIS BOULEVARD, Springfield Gardens",11413,Queens,-73.73733667,40.67984242,TEST-11413,Unknown
135367,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"523 WEST 121 STREET, New York",10027,Manhattan,-73.96035623,40.8107405,TEST-10027,
140251,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1846 WHITE PLAINS ROAD, Bronx",10462,Bronx,-73.86649909,40.84660972,TEST-10462,Unknown
155021,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"183 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.8293025,40.58100566,TEST-11694,
131718,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"64-011 231 STREET, Oakland Gardens",11364,Queens,-73.74668255,40.74951096,TEST-11364,Unknown
141559,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"246 VAN PELT AVENUE, Staten Island",10303,Staten Island,-74.15546612,40.62985305,TEST-10303,Unknown
136062,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"32 SOUTH 1 STREET, Brooklyn",11249,Brooklyn,-73.96623184,40.71542923,TEST-11249,
158919,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"123 SKILLMAN AVENUE, Brooklyn",11211,Brooklyn,-73.94639506,40.71596475,TEST-11211,
138031,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1155 DEAN STREET, Brooklyn",11216,Brooklyn,-73.95143375,40.67700704,TEST-11216,Unknown
118986,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1330 5 AVENUE, New York",10026,Manhattan,-73.94876429,40.79769341,TEST-10026,Unknown
155020,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"187 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82937015,40.58106319,TEST-11694,
149202,2015,8.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"420 EAST 82 STREET, New York",10028,Manhattan,-73.9500861,40.77373216,TEST-10028,
142016,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"135 NORTH 11 STREET, Brooklyn",11249,Brooklyn,-73.95604025,40.72053385,TEST-11249,Unknown
142018,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"129 NORTH 11 STREET, Brooklyn",11249,Brooklyn,-73.95611075,40.72057752,TEST-11249,
167045,2015,14.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"62-001 ASQUITH CRESCENT, Rego Park",11374,Queens,-73.86091969,40.72389223,TEST-11374,
141556,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"282 VAN PELT AVENUE, Staten Island",10303,Staten Island,-74.15555231,40.6288297,TEST-10303,
159179,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"139-007 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85618596,40.57258271,TEST-11694,Unknown
149813,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"416 EAST 78 STREET, New York",10075,Manhattan,-73.95221858,40.77118848,TEST-10075,Unknown
144908,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"2142 UNION STREET, Brooklyn",11212,Brooklyn,-73.92095895,40.66365081,TEST-11212,
158001,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"50-077 HORATIO PARKWAY, Oakland Gardens",11364,Queens,-73.75058335,40.75727044,TEST-11364,
159071,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"131 AVENUE OF THE AMERICAS, New York",10013,Manhattan,-74.00446194,40.72474221,TEST-10013,Unknown
154468,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"800 POLY PLACE, Brooklyn",11228,Brooklyn,-74.02436523,40.61045827,TEST-11228,Unknown
159180,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"139-007 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85617964,40.57258534,TEST-11694,Unknown
135859,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"647 WEST 42 STREET, New York",10036,Manhattan,-74.0002055,40.76149378,TEST-10036,
158642,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"212 LAFAYETTE STREET, New York",10012,Manhattan,-73.99765042,40.72167073,TEST-10012,Unknown
155030,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"173 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.82918443,40.58071542,TEST-11694,
163939,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"124 IRWIN STREET, Brooklyn",11235,Brooklyn,-73.9438179,40.57976608,TEST-11235,Unknown
152233,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"622 CROSS BAY BOULEVARD, Far Rockaway",11693,Queens,-73.81916043,40.60871803,TEST-11693,Unknown
151578,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"86-011 66 AVENUE, Rego Park",11374,Queens,-73.85972969,40.7195213,TEST-11374,Unknown
157345,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"420 CROSS BAY BOULEVARD, Far Rockaway",11693,Queens,-73.81914809,40.61195004,TEST-11693,Unknown
134232,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"258-035 147 AVENUE, Rosedale",11422,Queens,-73.72942187,40.65749825,TEST-11422,Unknown
162527,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"110 BROWNING AVENUE, Staten Island",10314,Staten Island,-74.11745989,40.59966939,TEST-10314,
165139,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1732 BLEECKER STREET, Ridgewood",11385,Queens,-73.91185358,40.7044668,TEST-11385,Unknown
162645,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1547 EAST 7 STREET, Brooklyn",11230,Brooklyn,-73.96691636,40.61315382,TEST-11230,Unknown
143875,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"304 20 STREET, Brooklyn",11215,Brooklyn,-73.99093462,40.66068469,TEST-11215,Unknown
143877,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"292 20 STREET, Brooklyn",11215,Brooklyn,-73.99119676,40.6608429,TEST-11215,Unknown
164116,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"35 WEST 92 STREET, New York",10025,Manhattan,-73.96783545,40.78969152,TEST-10025,Unknown
122602,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"10 ANDREWS AVENUE, Staten Island",10306,Staten Island,-74.13737217,40.5727873,TEST-10306,Unknown
149801,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"76-001 DITMARS BOULEVARD, East Elmhurst",11370,Queens,-73.89325829,40.7686537,TEST-11370,Unknown
141681,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"115 MAPLE PARKWAY, Staten Island",10303,Staten Island,-74.15637355,40.63049741,TEST-10303,Unknown
155035,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"167 BEACH 108 STREET, Rockaway Park",11694,Queens,-73.8290383,40.58051095,TEST-11694,
165138,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1734 BLEECKER STREET, Ridgewood",11385,Queens,-73.91178606,40.70453255,TEST-11385,Unknown
150037,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"630 SACKETT STREET, Brooklyn",11217,Brooklyn,-73.9838771,40.67848095,TEST-11217,
137312,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"234-015 135 AVENUE, Rosedale",11422,Queens,-73.73655232,40.672745,TEST-11422,Unknown
157217,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"56-033 230 STREET, Oakland Gardens",11364,Queens,-73.74999322,40.75461399,TEST-11364,Unknown
149906,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"76-019 DITMARS BOULEVARD, East Elmhurst",11370,Queens,-73.89257902,40.7688219,TEST-11370,Unknown
160693,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"100 NOLL STREET, Brooklyn",11206,Brooklyn,-73.93258065,40.70152533,TEST-11206,
157024,2015,5.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"56-040 EAST HAMPTON BOULEVARD, Oakland Gardens",11364,Queens,-73.74875773,40.75568354,TEST-11364,
163615,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"3101 BRIGHTON 2 STREET, Brooklyn",11235,Brooklyn,-73.96503567,40.57620792,TEST-11235,
162328,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"144-017 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.86067141,40.57076004,TEST-11694,
159069,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"131 AVENUE OF THE AMERICAS, New York",10013,Manhattan,-74.00451513,40.72461022,TEST-10013,Unknown
154904,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"525 EAST HOUSTON STREET, New York",10002,Manhattan,-73.97573543,40.71849997,TEST-10002,
152783,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"217 ROEBLING STREET, Brooklyn",11211,Brooklyn,-73.95911347,40.71193027,TEST-11211,
158816,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"136-015 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85421076,40.57340659,TEST-11694,Unknown
169092,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"82-001 AUSTIN STREET, Kew Gardens",11415,Queens,-73.83116243,40.71095425,TEST-11415,
143886,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"266 20 STREET, Brooklyn",11215,Brooklyn,-73.99202274,40.66134138,TEST-11215,Unknown
154182,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"63 MINNA STREET, Brooklyn",11218,Brooklyn,-73.98291111,40.64576871,TEST-11218,Unknown
140705,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1 WEST 105 STREET, New York",10025,Manhattan,-73.96108976,40.7976553,TEST-10025,
171900,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"14-042 BAY 28 STREET, Far Rockaway",11691,Queens,-73.76309262,40.61006442,TEST-11691,
149907,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"21-048 77 STREET, East Elmhurst",11370,Queens,-73.89260617,40.76897144,TEST-11370,Unknown
162260,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"339 BEACH 142 STREET, Rockaway Park",11694,Queens,-73.85953294,40.57364516,TEST-11694,Unknown
162526,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"116 BROWNING AVENUE, Staten Island",10314,Staten Island,-74.11753406,40.59966813,TEST-10314,
140498,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"200 LAFAYETTE AVENUE, Brooklyn",11238,Brooklyn,-73.96863418,40.68781685,TEST-11238,Unknown
165752,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"140 NORMAN AVENUE, Brooklyn",11222,Brooklyn,-73.94849312,40.72547984,TEST-11222,Unknown
166656,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"116-018 FARMERS BOULEVARD, Saint Albans",11412,Queens,-73.76250372,40.69326535,TEST-11412,Unknown
165299,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"60 ETNA STREET, Brooklyn",11208,Brooklyn,-73.88129407,40.68497742,TEST-11208,
154205,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1270 64 STREET, Brooklyn",11219,Brooklyn,-74.00119342,40.62682065,TEST-11219,
153152,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"147-032 223 STREET, Springfield Gardens",11413,Queens,-73.7590492,40.65834118,TEST-11413,
172004,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"28-088 FABER TERRACE, Far Rockaway",11691,Queens,-73.76603808,40.61042101,TEST-11691,Unknown
141343,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"133-002 FRANCIS LEWIS BOULEVARD, Springfield Gardens",11413,Queens,-73.73896235,40.67698276,TEST-11413,Unknown
140190,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1838 WEST 3 STREET, Brooklyn",11223,Brooklyn,-73.97584663,40.60281285,TEST-11223,Unknown
144116,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"311 AVENUE S, Brooklyn",11223,Brooklyn,-73.9737745,40.60171967,TEST-11223,Unknown
166185,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"454 POILLON AVENUE, Staten Island",10312,Staten Island,-74.17263412,40.52405779,TEST-10312,Unknown
165766,2015,5.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"205 NORMAN AVENUE, Brooklyn",11222,Brooklyn,-73.94604478,40.72736749,TEST-11222,
168774,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"970 STERLING PLACE, Brooklyn",11213,Brooklyn,-73.94645217,40.67237094,TEST-11213,Unknown
158971,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"138-005 ROCKAWAY BEACH BOULEVARD, Rockaway Park",11694,Queens,-73.85532378,40.57295302,TEST-11694,Unknown
